Feature,Instance,X,Y,Checkin
D,3886,2263.31,1043.7,70
D,3887,4377.52,3868.42,704
D,3888,3834.7,4807.57,4225
D,3889,2877.4,501.65,767
D,3890,969.53,3724.56,192
D,3891,4081.65,4600.18,3714
D,3892,376.59,438.56,408
D,3893,1890.73,4705.27,1496
D,3894,442.16,3244.63,813
D,3895,4872.63,3480.19,2325
D,3896,1341.2,1156.58,1414
D,3897,3726.42,3215.92,219
D,3898,3224.01,3384.01,74
D,3899,3806.83,389.8,40
D,3900,891.26,719.39,1643
D,3901,1555.32,2738.28,913
D,3902,2810.39,363.14,392
D,3903,81.34,3135.91,223
D,3904,2140.07,3416.01,906
D,3905,2505.27,4765.66,87
D,3906,748.86,3715.52,107
D,3907,4290.05,2281.16,649
D,3908,3711.29,1222.99,137
D,3909,269.86,3666.07,6317
D,3910,4463.77,274.46,2056
D,3911,3677.81,1984.5,286
D,3912,3182.21,2541.96,2699
D,3913,2973.52,4495.03,1264
D,3914,2951.13,1200.75,577
D,3915,1641.16,2829.7,938
D,3916,2509.1,2680.33,427
D,3917,363.11,4648.08,2097
D,3918,4184.14,4355.2,187
D,3919,1661.18,2075.49,602
D,3920,4166.25,215.44,575
D,3921,4992.26,4565.05,848
D,3922,4563.33,126.68,1680
D,3923,2513.62,4535.08,723
D,3924,2947.48,1023.06,626
D,3925,770.58,1634.62,541
D,3926,1716.71,2524.32,714
D,3927,4155.99,1380.52,2519
D,3928,2798.56,1757.87,321
D,3929,1686.4,2510.77,14
D,3930,4822.05,3469.34,35
D,3931,1110.05,374.89,600
D,3932,3652.12,1229.53,1948
D,3933,2735.93,1745.39,1143
D,3934,309.72,2729.23,1665
D,3935,811.14,1444.22,2193
D,3936,2603.56,4856.04,2964
D,3937,3093.98,2732.18,1026
D,3938,4512.84,890.26,1887
D,3939,2264.25,120.91,1164
D,3940,2326.1,3873.13,2037
D,3941,3272.11,2913.9,691
D,3942,3729.66,185.21,814
D,3943,2085.19,2057.84,1279
D,3944,1236.69,1195.16,715
D,3945,1033.24,1762.71,6016
D,3946,2587.72,3936.7,109
D,3947,2999.88,2566.79,479
D,3948,347.52,4040.26,37
D,3949,868.7,3464.43,677
D,3950,2447.5,3319.23,1160
D,3951,388.97,2124.26,833
D,3952,105.93,1241.83,193
D,3953,4220.95,714.68,607
D,3954,4282.71,729.33,421
D,3955,1004.32,3433.49,839
D,3956,3695.79,2172.56,678
D,3957,3018.36,740.6,3335
D,3958,2717.04,3428.46,4180
D,3959,1046.32,2077.95,817
D,3960,3484.1,1496.77,1068
D,3961,2381.65,2778.81,489
D,3962,4646.47,4806.63,2324
D,3963,3925.92,1090.64,136
D,3964,4603.18,2641.78,1612
D,3965,3215.13,2889.64,658
D,3966,336.56,3464.44,577
D,3967,2560.57,3184.69,443
D,3968,4563.09,1016.62,600
D,3969,3641.59,3643.89,494
D,3970,3498.76,4384.61,1909
D,3971,1836.22,507.36,235
D,3972,190.85,2599.75,1177
D,3973,3066.92,415.15,5751
D,3974,918.34,2259.28,1424
D,3975,4849.75,1919.06,667
D,3976,2993.94,3790.75,1094
D,3977,4980.34,950.74,806
D,3978,937.58,2610.16,757
D,3979,2477.79,299.3,40
D,3980,2315.91,3130.31,2135
D,3981,1111.49,1640.93,146
D,3982,2514.2,3114.68,1082
D,3983,3096.93,231.34,2761
D,3984,4612.0,4833.67,1034
D,3985,1177.5,1700.42,130
D,3986,4786.87,2402.43,4161
D,3987,3579.18,4099.48,2855
D,3988,4660.55,1874.3,1501
D,3989,2587.96,2046.72,1459
D,3990,1739.71,3510.77,425
D,3991,172.3,2343.9,278
D,3992,2792.03,1296.07,828
D,3993,4895.7,1545.81,435
D,3994,3484.11,1609.83,1016
D,3995,2247.11,1952.93,1091
D,3996,3538.83,3342.29,856
D,3997,1327.98,368.45,447
D,3998,3273.12,195.29,3805
D,3999,2993.16,2076.17,1017
D,4000,4502.82,2835.57,1655
D,4001,803.16,1084.67,817
D,4002,1081.78,3149.33,11
D,4003,2132.19,591.5,18
D,4004,211.57,880.86,512
D,4005,1290.19,4063.28,549
D,4006,22.21,431.07,443
D,4007,3559.6,3805.14,984
D,4008,2958.01,3767.59,2084
D,4009,3848.9,1218.13,379
D,4010,3218.98,1551.11,837
D,4011,1747.24,3002.17,3360
D,4012,2586.56,4224.57,205
D,4013,3161.58,1444.59,179
D,4014,1074.46,3210.73,1867
D,4015,826.36,4465.26,1150
D,4016,3881.14,511.79,475
D,4017,2543.9,3904.13,59
D,4018,2707.61,4087.63,156
D,4019,1262.12,4642.7,2449
D,4020,4163.89,4304.19,1000
D,4021,1334.24,2603.25,1616
D,4022,319.64,3183.83,137
D,4023,1930.73,3107.76,2878
D,4024,4782.69,2522.83,2171
D,4025,2410.44,4505.53,488
D,4026,1346.39,1775.03,165
D,4027,3857.19,2951.71,1884
D,4028,1088.34,2800.99,361
D,4029,3498.11,1857.21,183
D,4030,4987.75,687.6,1348
D,4031,4517.05,2000.83,2070
D,4032,54.49,1824.93,1375
D,4033,182.14,4510.41,917
D,4034,2887.17,4655.46,156
D,4035,1097.53,3870.38,891
D,4036,2505.47,4206.2,1001
D,4037,2054.24,3914.79,1927
D,4038,216.87,4143.99,194
D,4039,2682.52,4402.73,908
D,4040,2293.85,53.82,391
D,4041,1661.9,3551.62,163
D,4042,800.29,1320.83,956
D,4043,3118.87,2106.11,1322
D,4044,1654.6,4592.19,304
D,4045,2815.8,4906.62,94
D,4046,589.53,4404.91,4173
D,4047,4654.95,3476.29,414
D,4048,4787.15,4333.41,640
D,4049,2548.76,3494.72,2137
D,4050,3001.69,2420.31,2651
D,4051,220.6,127.22,92
D,4052,1425.3,3540.06,53
D,4053,2000.06,2140.19,172
D,4054,4720.79,4942.4,455
D,4055,2734.84,1944.35,369
D,4056,118.47,4095.37,49
D,4057,4563.36,4933.93,318
D,4058,4025.7,965.43,1022
D,4059,1200.54,3733.66,487
D,4060,3706.06,3076.03,822
D,4061,2855.81,3294.98,1307
D,4062,1839.67,1190.92,265
D,4063,3280.85,3100.55,66
D,4064,4551.26,3577.95,543
D,4065,4127.64,883.46,96
D,4066,1595.23,4187.8,175
D,4067,1401.05,4873.54,1222
D,4068,4833.22,1534.67,3422
D,4069,2126.32,2260.23,115
D,4070,4320.77,978.68,2142
D,4071,2385.32,1712.2,359
D,4072,1857.35,871.45,558
D,4073,4788.15,1494.15,512
D,4074,4841.56,4721.01,477
D,4075,4450.59,3821.72,228
D,4076,3132.87,3815.1,341
D,4077,4788.65,4925.66,1097
D,4078,4564.5,1925.62,180
D,4079,3287.56,234.38,232
D,4080,259.21,3899.51,65
D,4081,2588.93,1142.84,574
D,4082,814.76,1851.38,645
D,4083,349.12,930.67,250
D,4084,4810.32,3344.55,1515
D,4085,329.73,4225.11,5978
D,4086,2343.77,2914.76,696
D,4087,2238.73,4668.46,971
D,4088,377.52,311.98,401
D,4089,4728.3,4965.43,239
D,4090,2028.31,732.66,310
D,4091,2128.63,1530.07,2911
D,4092,3314.74,2988.27,146
D,4093,4816.67,706.62,672
D,4094,3411.68,1318.43,2413
D,4095,2760.2,2410.6,2807
D,4096,629.37,2370.33,3176
D,4097,1159.31,1245.3,832
D,4098,3472.48,4924.42,419
D,4099,4319.43,2585.01,634
D,4100,432.27,4563.11,301
D,4101,1173.98,196.4,1557
D,4102,3504.88,3802.41,574
D,4103,2002.77,1395.9,446
D,4104,3267.73,3275.16,64
D,4105,2747.91,1735.67,1460
D,4106,607.73,3710.9,793
D,4107,1124.47,4452.32,405
D,4108,3873.28,2253.23,366
D,4109,3273.52,4203.62,1822
D,4110,268.76,4127.55,43
D,4111,4184.17,3835.87,134
D,4112,3689.52,240.92,611
D,4113,691.74,2125.13,646
D,4114,72.66,3641.62,1879
D,4115,2960.04,4966.16,2146
D,4116,2750.48,4362.42,2086
D,4117,2633.84,3555.81,677
D,4118,1030.59,2333.39,578
D,4119,548.97,2672.03,1531
D,4120,268.58,4171.8,23
D,4121,2474.66,3993.39,80
D,4122,225.1,3523.87,558
D,4123,3026.32,1287.43,1522
D,4124,3935.12,3416.28,505
D,4125,1017.13,3733.99,294
D,4126,2114.74,3649.05,1616
D,4127,3549.08,3415.18,646
D,4128,1978.15,3904.62,1595
D,4129,3712.77,4737.75,1028
D,4130,2129.21,3971.67,484
D,4131,4100.06,1560.02,45
D,4132,3180.45,2472.93,662
D,4133,1733.98,3702.16,1181
D,4134,3130.69,1071.17,237
D,4135,1744.83,3927.45,44
D,4136,1275.39,288.94,674
D,4137,580.97,4999.96,1163
D,4138,3751.05,493.33,506
D,4139,2879.78,4388.13,104
D,4140,2669.15,3393.71,371
D,4141,4702.79,2466.54,181
D,4142,3608.8,3020.37,127
D,4143,3658.74,4709.72,107
D,4144,3792.21,934.19,406
D,4145,2721.61,3764.53,345
D,4146,796.19,2707.18,837
D,4147,3885.52,2167.36,60
D,4148,1236.88,1783.46,341
D,4149,4557.25,667.37,126
D,4150,2601.01,2348.14,260
D,4151,2063.89,1372.48,1441
D,4152,4805.24,3461.74,3222
D,4153,665.7,987.92,56
D,4154,2820.85,1806.38,1594
D,4155,902.46,676.21,18
D,4156,325.88,775.75,372
D,4157,3169.36,2963.02,879
D,4158,3647.27,1346.61,701
D,4159,4346.42,4516.73,1254
D,4160,3149.57,897.94,505
D,4161,3633.49,4837.65,688
D,4162,1042.17,3747.56,792
D,4163,2759.86,2992.44,66
D,4164,3866.51,3989.04,1608
D,4165,2384.28,4070.53,717
D,4166,4822.16,328.04,103
D,4167,665.93,4008.91,2058
D,4168,2138.65,1427.24,5984
D,4169,3210.81,842.23,2110
D,4170,1152.41,3482.47,428
D,4171,1315.8,1640.17,1511
D,4172,4011.0,194.79,63
D,4173,4597.49,794.59,417
D,4174,4864.52,1974.9,1063
D,4175,852.11,4214.11,2342
D,4176,3266.79,361.66,943
D,4177,4292.6,1257.99,1890
D,4178,4398.61,2188.29,958
D,4179,4792.52,4873.09,3852
D,4180,2840.26,2721.86,1794
D,4181,1823.74,3708.51,929
D,4182,2136.23,1501.32,139
D,4183,2271.06,781.31,664
D,4184,448.28,3720.77,113
D,4185,3703.12,2198.8,168
D,4186,888.67,4124.14,832
D,4187,1488.32,1032.48,1128
D,4188,1441.21,4668.3,5843
D,4189,2321.97,1758.55,16
D,4190,1066.51,1483.8,3785
D,4191,2824.18,3685.48,109
D,4192,1418.72,4599.1,204
D,4193,1664.09,15.8,1157
D,4194,30.65,269.32,528
D,4195,3920.54,1940.18,8248
D,4196,4563.01,1463.92,1423
D,4197,1710.27,998.01,86
D,4198,3769.67,2513.63,271
D,4199,2433.3,3480.56,368
D,4200,3659.2,199.89,288
D,4201,2725.99,3416.84,649
D,4202,4169.73,2629.02,63
D,4203,1852.27,2886.65,1047
D,4204,4837.46,4762.18,1455
D,4205,2516.39,182.89,1203
D,4206,1344.72,2192.18,139
D,4207,1377.15,843.67,3264
D,4208,2659.66,61.27,318
D,4209,2588.31,4003.3,1955
D,4210,2150.01,4270.17,385
D,4211,1399.05,648.71,813
D,4212,488.79,4757.47,766
D,4213,2032.47,3105.66,216
D,4214,3031.91,2535.08,825
D,4215,2105.11,168.7,1199
D,4216,1560.29,3986.55,1079
D,4217,2326.7,4231.84,1831
D,4218,1316.52,4569.53,1256
D,4219,1260.59,3291.35,898
D,4220,3861.08,3102.66,2239
D,4221,1607.73,1051.66,2223
D,4222,112.47,4722.19,928
D,4223,1301.4,2651.87,1436
D,4224,2842.87,4616.96,1111
D,4225,4379.09,1083.21,1073
D,4226,1402.27,3333.59,1746
D,4227,3182.63,2868.71,384
D,4228,358.49,2267.41,1256
D,4229,2155.16,1204.55,202
D,4230,4534.99,5003.21,742
D,4231,2464.24,2076.23,226
D,4232,2662.34,590.47,380
D,4233,248.86,734.81,376
D,4234,2219.26,2727.15,907
D,4235,2483.46,1285.53,122
D,4236,2820.97,3063.48,185
D,4237,2800.32,2700.78,743
D,4238,3228.06,1110.13,903
D,4239,4301.28,4459.74,1214
D,4240,724.67,3136.86,539
D,4241,4221.14,2688.73,606
D,4242,1545.71,4750.72,2296
D,4243,4615.56,1013.31,2364
D,4244,2922.58,3209.85,1639
D,4245,4050.4,3906.95,717
D,4246,639.62,3482.21,194
D,4247,4344.93,644.41,557
D,4248,3165.51,4062.15,237
D,4249,1919.56,315.07,3721
D,4250,203.62,2901.63,776
D,4251,4011.2,3433.87,1207
D,4252,1071.71,1790.49,1337
D,4253,3013.55,608.2,216
D,4254,996.18,2541.38,33
D,4255,4131.42,1705.71,1188
D,4256,2416.92,3410.81,1289
D,4257,1820.6,4643.33,504
D,4258,4885.81,1104.11,184
D,4259,2973.36,4807.1,733
D,4260,4504.9,3126.71,1835
D,4261,1731.33,4525.62,438
D,4262,3579.26,4770.57,667
D,4263,1406.53,2939.03,730
D,4264,3593.64,4670.58,979
D,4265,1535.68,649.1,257
D,4266,1236.76,83.89,593
D,4267,4205.64,4837.28,1880
D,4268,2637.6,2210.82,2162
D,4269,497.01,3322.08,1206
D,4270,412.98,240.06,2830
D,4271,3738.08,2347.61,199
D,4272,1580.41,3497.17,188
D,4273,2241.47,468.04,15
D,4274,2441.86,608.23,288
D,4275,4422.5,3262.01,55
D,4276,3674.75,4542.23,378
D,4277,307.62,1837.79,2086
D,4278,4726.81,2396.79,30
D,4279,1034.57,3438.17,1892
D,4280,2553.22,1883.88,512
D,4281,2097.94,3166.36,98
D,4282,3557.31,266.12,3054
D,4283,1670.16,153.71,255
D,4284,1640.71,3552.85,95
D,4285,2243.16,570.06,143
D,4286,70.97,4873.0,988
D,4287,3663.09,3175.6,565
D,4288,1699.06,4958.61,794
D,4289,2516.54,2445.89,308
D,4290,3467.78,3677.48,409
D,4291,1001.35,2207.1,780
D,4292,193.59,2789.93,925
D,4293,4799.72,2991.78,382
D,4294,3971.85,4841.62,1889
D,4295,4515.41,752.78,1142
D,4296,3354.88,1931.8,514
D,4297,1149.03,1600.07,526
D,4298,1540.73,3777.03,1043
D,4299,4342.15,1401.43,639
D,4300,769.18,6.68,499
D,4301,4004.44,1679.54,1218
D,4302,532.12,842.23,61
D,4303,4536.53,2584.4,876
D,4304,3450.52,3020.84,2512
D,4305,2867.41,831.27,659
D,4306,4277.85,4872.24,819
D,4307,3768.4,929.65,1765
D,4308,2809.44,2965.95,1109
D,4309,4335.5,4247.83,45
D,4310,2757.95,3239.38,2179
D,4311,2880.7,514.57,86
D,4312,809.68,447.93,610
D,4313,134.98,1876.59,202
D,4314,3258.39,165.89,1380
D,4315,1849.12,2445.97,190
D,4316,280.73,4864.15,912
D,4317,4852.19,1695.03,165
D,4318,545.39,4999.96,97
D,4319,2800.07,1615.59,105
D,4320,4730.22,2304.96,1974
D,4321,2593.17,2413.49,645
D,4322,1922.96,1339.21,607
D,4323,1616.65,3423.7,444
D,4324,2099.19,1549.86,717
D,4325,4091.12,3655.85,1081
D,4326,2256.25,4882.32,63
D,4327,1325.63,1151.56,2012
D,4328,867.97,4966.44,361
D,4329,2127.45,2268.55,706
D,4330,3180.34,3296.03,1814
D,4331,1356.34,4877.09,1284
D,4332,4240.53,2154.05,219
D,4333,723.96,2851.66,55
D,4334,4502.59,2848.55,270
D,4335,118.76,3383.2,1213
D,4336,2785.78,3807.87,1090
D,4337,3097.28,3186.43,2096
D,4338,1129.82,2186.91,882
D,4339,2238.5,3957.49,133
D,4340,3033.57,2498.26,1036
D,4341,4143.66,452.74,1052
D,4342,4002.84,400.46,1668
D,4343,264.02,2502.76,646
D,4344,1850.92,1627.32,478
D,4345,947.56,4607.24,231
D,4346,2808.25,3731.31,334
D,4347,613.34,1372.43,1223
D,4348,2637.53,1894.31,1506
D,4349,4225.47,1400.35,348
D,4350,2390.33,1613.93,1202
D,4351,2660.44,288.49,868
D,4352,1641.11,2068.32,1552
D,4353,3661.36,2265.47,1542
D,4354,4724.78,3035.27,1396
D,4355,2682.04,3936.13,1951
D,4356,1027.0,767.82,201
D,4357,2914.75,1734.84,153
D,4358,4489.25,3983.05,692
D,4359,2908.87,3811.41,95
D,4360,325.06,922.25,1334
D,4361,4364.95,3900.79,840
D,4362,2037.82,4599.91,1446
D,4363,1191.44,2175.12,336
D,4364,4563.8,3940.58,993
D,4365,4402.22,1040.42,1247
D,4366,2734.39,613.29,1379
D,4367,914.78,4986.01,2308
D,4368,1701.15,3361.1,454
D,4369,3833.54,1617.4,676
D,4370,3828.06,3973.72,45
D,4371,3662.55,2598.74,223
D,4372,485.3,2478.27,138
D,4373,1607.66,3821.3,443
D,4374,1589.66,1483.11,1757
D,4375,878.11,2355.51,651
D,4376,3586.51,3930.23,158
D,4377,3406.88,1382.76,1092
D,4378,2531.05,3431.7,312
D,4379,3022.59,3219.65,138
D,4380,3424.11,2810.61,942
D,4381,2521.49,2556.44,503
D,4382,4534.32,2515.42,528
D,4383,4833.69,583.22,33
D,4384,4462.57,830.08,2432
D,4385,2179.08,4591.37,168
D,4386,2008.64,366.29,1508
D,4387,4982.67,2829.35,2549
D,4388,1818.42,2990.29,1411
D,4389,4076.15,1316.62,663
D,4390,2709.54,2848.68,3620
D,4391,829.17,2622.51,789
D,4392,2912.43,3640.12,329
D,4393,165.71,4603.62,2140
D,4394,1906.77,3107.92,214
D,4395,2226.58,3804.05,122
D,4396,1218.3,1231.07,2857
D,4397,824.95,2600.86,320
D,4398,4155.78,4743.09,4452
D,4399,3386.69,2677.22,749
D,4400,2137.93,1156.73,1884
D,4401,4224.62,4914.22,3369
D,4402,4696.15,3052.87,1092
D,4403,3221.03,616.65,2756
D,4404,3456.92,2521.06,1047
D,4405,2689.05,3520.69,564
D,4406,4879.28,1530.89,1281
D,4407,2568.13,4733.46,1274
D,4408,1638.86,1786.04,363
D,4409,3208.58,3124.98,4755
D,4410,2294.12,4386.58,423
D,4411,1448.54,4642.72,325
D,4412,1108.48,5001.11,478
D,4413,2157.99,259.32,1079
D,4414,1683.29,2713.56,1522
D,4415,4303.82,253.23,1862
D,4416,86.5,2650.53,845
D,4417,2393.98,783.88,29
D,4418,2690.95,920.37,659
D,4419,3872.82,1624.54,1947
D,4420,1885.35,1617.82,1485
D,4421,400.5,2475.45,1706
D,4422,1526.59,3009.7,770
D,4423,547.59,4269.99,286
D,4424,2673.84,2867.95,453
D,4425,997.56,1295.62,4232
D,4426,3459.82,2240.38,1102
D,4427,310.17,147.22,164
D,4428,2697.32,4473.98,601
D,4429,1382.08,724.74,994
D,4430,2860.27,4802.02,324
D,4431,3585.37,371.49,1555
D,4432,4707.32,3416.96,832
D,4433,2806.3,4568.58,326
D,4434,2095.1,1033.72,3621
D,4435,4546.71,2922.95,387
D,4436,2160.94,3146.07,829
D,4437,4104.17,3873.04,924
D,4438,1550.71,3008.97,1223
D,4439,1710.83,641.94,41
D,4440,4851.69,2665.08,412
D,4441,4825.92,1320.44,1436
D,4442,1054.02,1869.06,4968
D,4443,4771.08,4687.85,652
D,4444,3615.64,3371.31,653
D,4445,3646.61,4594.78,677
D,4446,722.82,941.63,1088
D,4447,831.54,760.53,1662
D,4448,1038.22,4845.25,53
D,4449,4726.84,4574.84,2135
D,4450,561.59,3736.5,1199
D,4451,2174.26,4959.86,2970
D,4452,4312.1,4387.45,2084
D,4453,1657.71,2875.12,122
D,4454,4534.82,2267.52,2184
D,4455,2184.36,244.58,2270
D,4456,2309.94,3513.11,61
D,4457,51.49,2520.97,2594
D,4458,3572.88,1229.95,914
D,4459,2175.05,4821.17,114
D,4460,4217.23,1482.4,277
D,4461,2914.06,2556.02,2918
D,4462,679.96,1211.48,1213
D,4463,4796.35,2805.82,267
D,4464,2257.06,1445.05,1123
D,4465,3238.3,4841.81,109
D,4466,2354.33,2527.93,261
D,4467,4561.45,4780.0,81
D,4468,4753.9,621.87,2912
D,4469,306.63,4275.02,1397
D,4470,822.62,3196.24,1662
D,4471,2232.78,3708.69,2072
D,4472,3148.13,2680.99,223
D,4473,1946.82,963.28,137
D,4474,1409.47,1962.39,641
D,4475,245.0,3176.63,2665
D,4476,2850.11,1288.68,3467
D,4477,1042.38,3158.35,1170
D,4478,4826.75,2656.69,493
D,4479,4130.5,3306.32,613
D,4480,471.5,4116.1,846
D,4481,2809.29,3234.93,3280
D,4482,4581.88,1448.13,348
D,4483,3495.53,3629.9,209
D,4484,4487.55,2701.51,115
D,4485,1229.67,512.75,1070
D,4486,2541.47,2145.62,67
D,4487,2956.36,4015.54,622
D,4488,3822.02,22.66,2424
D,4489,2441.22,3076.44,2384
D,4490,1326.27,3786.03,581
D,4491,4848.88,3805.6,3007
D,4492,2135.52,3935.02,1990
D,4493,3170.74,4503.62,1514
D,4494,1302.57,1454.08,4161
D,4495,601.73,1803.97,893
D,4496,3219.39,634.47,96
D,4497,2004.81,4521.31,343
D,4498,4831.9,991.28,1948
D,4499,3316.89,4379.43,974
D,4500,3859.63,5012.42,494
D,4501,4333.49,512.03,1071
D,4502,2845.42,1234.6,341
D,4503,3839.18,3047.45,1657
D,4504,2373.04,290.56,343
D,4505,381.09,81.87,2821
D,4506,499.56,4734.14,141
D,4507,996.72,530.55,1241
D,4508,2090.37,1321.22,929
D,4509,2325.5,1756.03,4819
D,4510,2289.83,120.81,927
D,4511,1701.01,2059.72,1108
D,4512,4542.69,3566.32,3147
D,4513,4665.98,300.09,1537
D,4514,1410.27,2847.17,1773
D,4515,240.37,2911.67,877
D,4516,127.0,3269.93,40
D,4517,2269.91,4241.84,1062
D,4518,713.95,4490.19,582
D,4519,2103.15,4387.11,546
D,4520,980.03,376.87,1450
D,4521,4456.57,2791.13,379
D,4522,2236.93,1672.77,3650
D,4523,1457.4,2480.06,3504
D,4524,4541.54,3034.21,369
D,4525,4508.94,3334.2,187
D,4526,1323.04,1020.65,4539
D,4527,4706.66,680.28,324
D,4528,2788.27,2300.3,39
D,4529,4107.15,4361.34,486
D,4530,2817.48,2250.81,2173
D,4531,3949.44,4986.85,136
D,4532,4032.05,2442.38,952
D,4533,3683.54,3122.33,428
D,4534,2904.86,4916.48,546
D,4535,1590.25,4546.07,1871
D,4536,1830.04,2962.54,988
D,4537,324.09,4896.62,2132
D,4538,2023.74,2943.72,184
D,4539,3116.67,2070.48,1200
D,4540,622.85,3102.18,270
D,4541,1107.57,102.43,398
D,4542,2335.07,4135.87,112
D,4543,3298.23,2058.89,96
D,4544,2834.64,1812.06,141
D,4545,2461.09,1452.97,1231
D,4546,171.47,3430.03,422
D,4547,472.95,4263.4,1477
D,4548,2697.49,3472.8,307
D,4549,1089.32,4881.08,389
D,4550,301.6,3251.42,3308
D,4551,1340.7,3951.8,98
D,4552,1731.09,4150.5,1135
D,4553,4305.66,1156.24,114
D,4554,320.18,812.65,1412
D,4555,4598.45,1972.69,1328
D,4556,4112.9,4612.43,2232
D,4557,4009.79,242.08,358
D,4558,159.51,787.83,2204
D,4559,1964.3,2312.4,329
D,4560,4229.23,2145.27,397
D,4561,3448.62,1901.54,160
D,4562,3949.67,3597.26,1367
D,4563,2846.51,219.87,2861
D,4564,628.08,2546.18,2450
D,4565,3314.04,288.69,263
D,4566,3590.5,3197.79,36
D,4567,3265.92,2995.87,72
D,4568,2222.33,2214.45,867
D,4569,4157.47,4538.15,95
D,4570,4635.29,2261.41,1266
D,4571,4026.35,4702.29,2037
D,4572,133.45,3938.48,2258
D,4573,637.52,1201.51,444
D,4574,2241.72,3991.7,2592
D,4575,3477.1,518.17,53
D,4576,3170.67,1621.77,1046
D,4577,4920.33,999.94,1828
D,4578,3827.97,756.22,757
D,4579,3287.32,2950.99,627
D,4580,1234.59,2150.18,1802
D,4581,1581.57,3138.33,253
D,4582,4938.55,814.9,726
D,4583,2827.55,2203.78,817
D,4584,3950.39,3860.1,208
D,4585,775.77,4173.77,68
D,4586,3640.35,1950.5,407
D,4587,162.97,4107.47,1197
D,4588,510.9,2560.47,2664
D,4589,289.06,4488.59,1651
D,4590,1318.57,1918.26,470
D,4591,1608.94,1714.56,99
D,4592,761.88,4401.65,296
D,4593,3510.98,2389.29,381
D,4594,1764.77,4102.62,347
D,4595,3196.77,2690.28,1025
D,4596,4561.47,2592.52,274
D,4597,71.57,4609.55,2574
D,4598,4327.93,4894.58,2346
D,4599,3061.94,2226.98,401
D,4600,1619.57,4110.1,194
D,4601,4474.51,2217.97,1257
D,4602,3254.12,1313.71,558
D,4603,2469.08,3476.16,227
D,4604,2708.0,3490.89,247
D,4605,931.04,4982.22,403
D,4606,4517.68,3480.92,679
D,4607,3749.49,1600.17,632
D,4608,3463.1,4088.02,225
D,4609,4626.42,55.42,1343
D,4610,319.77,4575.22,282
D,4611,4649.89,4024.83,1679
D,4612,2899.35,1756.55,243
D,4613,4496.2,1884.48,50
D,4614,2279.26,3544.41,402
D,4615,1901.93,2152.07,1095
D,4616,2995.16,3857.29,3445
D,4617,3435.19,4256.83,1826
D,4618,4317.88,557.74,506
D,4619,4826.64,2576.78,333
D,4620,2734.22,3073.21,29
D,4621,2378.11,2142.01,1169
D,4622,2510.65,4863.74,262
D,4623,3362.94,179.99,272
D,4624,4927.33,856.1,965
D,4625,2841.2,3863.12,2669
D,4626,1198.46,1507.15,154
D,4627,3654.32,2978.8,124
D,4628,32.64,4894.84,946
D,4629,4175.94,2073.79,327
D,4630,628.94,1464.92,1875
D,4631,4248.31,2970.14,762
D,4632,1240.02,862.1,76
D,4633,4464.61,4886.38,52
D,4634,761.67,4110.35,784
D,4635,1963.93,1496.31,56
D,4636,1092.37,2349.06,1361
D,4637,816.51,3230.01,154
D,4638,1748.74,603.66,1410
D,4639,4330.44,2273.7,1159
D,4640,4239.77,4070.38,605
D,4641,4579.88,1314.52,2322
D,4642,3333.16,4590.95,25
D,4643,936.94,3158.67,92
D,4644,812.96,179.57,471
D,4645,3717.05,2252.57,1093
D,4646,4378.99,332.96,570
D,4647,2667.5,2747.82,1684
D,4648,2963.11,3730.86,30
D,4649,2148.95,1580.68,5329
D,4650,3700.59,1814.48,1636
D,4651,3431.52,4846.21,16
D,4652,3398.69,4442.62,120
D,4653,3016.51,4392.24,665
D,4654,2754.4,4193.95,1218
D,4655,1806.29,1111.55,838
D,4656,2389.74,2755.96,780
D,4657,541.12,3126.36,685
D,4658,1642.91,2919.15,549
D,4659,3580.46,1463.71,60
D,4660,3774.88,4826.75,3828
D,4661,3620.5,2935.35,263
D,4662,196.0,3579.04,1269
D,4663,4495.98,2423.86,586
D,4664,4765.97,1646.0,2077
D,4665,2301.52,749.62,666
D,4666,212.29,1278.98,3509
D,4667,3733.92,824.69,286
D,4668,2650.7,3110.37,569
D,4669,614.67,4531.79,1064
D,4670,1587.7,1245.89,595
D,4671,552.88,1799.9,1320
D,4672,2591.09,2896.6,406
D,4673,91.13,2125.95,1441
D,4674,3477.18,874.13,911
D,4675,3169.9,2529.53,2347
D,4676,3753.76,4704.05,2591
D,4677,4654.68,3838.79,75
D,4678,3121.0,2173.34,2805
D,4679,680.47,4737.73,910
D,4680,4435.82,4297.72,250
D,4681,4073.66,476.47,1053
D,4682,4141.3,4192.8,1001
D,4683,611.61,382.88,1470
D,4684,4364.82,4200.67,2004
D,4685,3695.38,1731.8,757
D,4686,4742.2,1616.91,1091
D,4687,2017.27,1561.39,856
D,4688,107.15,632.28,1937
D,4689,2066.85,4336.5,944
D,4690,2111.91,638.18,63
D,4691,2231.36,4729.79,1091
D,4692,3770.29,4455.35,740
D,4693,4865.22,1126.72,30
D,4694,2155.7,4233.72,121
D,4695,1082.43,3123.71,274
D,4696,2197.37,3913.96,1310
D,4697,93.49,4505.8,874
D,4698,1851.5,4666.85,42
D,4699,4675.85,4455.25,127
D,4700,636.4,3214.06,331
D,4701,4191.16,2933.79,803
D,4702,1468.98,3215.83,1270
D,4703,3481.47,2561.39,3939
D,4704,2467.16,4253.15,1047
D,4705,1529.24,994.07,323
