Feature,Instance,LocX,LocY,Checkin
C,81,746958.148,984192.774,28275
C,82,670456.9103,983665.9658,149
C,83,827615.0803,983573.5237,1203
C,84,724014.3483,983357.4544,10221
C,85,663440.4429,981191.1921,6699
C,86,746910.3602,980789.1249,1968
C,87,819370.8172,978902.4163,10546
C,88,794226.5222,978685.2332,3894
C,89,822621.8626,976922.1519,5620
C,90,725676.3285,976488.8994,13042
C,91,830746.1508,976365.2721,6051
C,92,664395.1769,976302.9016,3096
C,93,709184.7659,975343.9546,281
C,94,637128.348,973580.8733,670
C,95,826249.3321,970363.222,496
C,96,793683.343,969435.4603,7781
C,97,822127.4333,966835.9456,1188
C,98,791557.9964,964515.9845,29901
C,99,726839.7478,962102.4677,7398
C,100,768036.237,961576.7732,7560
C,101,617732.3529,958978.3722,3265
C,102,641887.9065,958173.1241,16233
C,103,781728.9737,956719.6679,7566
C,104,752124.078,955574.7231,36770
C,105,780949.5248,955296.2832,1696
C,106,614928.018,954894.216,15383
C,107,731445.2977,954429.7783,13294
C,108,780500.2128,953935.2691,7500
C,109,783761.6025,953811.6418,3938
C,110,603151.8557,953718.086,1993
C,111,783643.3467,953502.0166,41833
C,112,797626.1559,952790.3243,4862
C,113,779364.9452,952233.4445,4452
C,114,778655.9873,951800.1921,5381
C,115,782603.6668,951738.9353,4320
C,116,826390.9158,951366.9396,12653
C,117,614568.1509,950903.6157,26838
C,118,798334.0106,950655.2473,7273
C,119,798404.5389,950531.62,1901
C,120,777308.598,950346.7359,9291
C,121,827309.0505,950160.7381,3783
C,122,777190.2794,950098.3675,1000
C,123,781351.1685,949851.1129,5131
C,124,668428.0906,949356.6037,12808
C,125,776268.3758,948923.3512,30694
C,126,780145.3467,948274.0294,16306
C,127,775251.0511,946695.8322,5121
C,128,775132.7123,946417.3923,34305
C,129,631144.9158,944654.311,25546
C,130,828109.2895,944375.8711,7518
C,131,784801.1833,944375.8711,2489
C,132,761882.5337,943694.2503,2783
C,133,660432.2209,943013.7432,7073
C,134,772815.084,941497.9165,12665
C,135,610659.806,941405.4745,19995
C,136,769432.3561,940168.0876,4243
C,137,816471.8873,939580.0226,23065
C,138,762734.798,938311.4505,5547
C,139,768532.8616,937940.5686,6481
C,140,815505.4254,937847.0128,7267
C,141,625829.1756,937476.1309,20904
C,142,625829.1756,937383.6888,11684
C,143,781540.0725,936485.9987,25576
C,144,833735.7774,936207.5588,11376
C,145,781397.9693,935310.9824,8774
C,146,792148.0298,935248.6118,9109
C,147,594510.0019,934103.667,8022
C,148,806498.1455,931505.2661,9438
C,149,822151.18,930669.9464,13602
C,150,824411.9886,930638.7612,7417
C,151,806545.6992,930577.5044,10521
C,152,806686.6608,929896.9973,957
C,153,816801.9433,928689.682,12536
C,154,816731.5208,928689.682,18946
C,155,805885.0264,928411.2421,8485
C,156,654557.0806,928226.358,38948
C,157,807559.5674,927977.9897,19899
C,158,791061.4621,927947.9182,1216
C,159,807960.3363,927452.2952,22908
C,160,815929.6937,926895.4154,3094
C,161,806474.3686,926679.3461,7018
C,162,783406.8316,926585.7903,495
C,163,782178.2403,926338.5356,11526
C,164,783194.1342,926307.3504,22895
C,165,651139.6618,925658.0286,19975
C,166,815128.6629,925503.216,15110
C,167,814963.1892,924822.7089,8908
C,168,837783.502,924606.6396,1954
C,169,637128.348,924234.6439,297
C,170,783076.7237,923801.3915,930
C,171,787990.8322,923492.8801,1362
C,172,787659.9981,922285.5647,9396
C,173,813596.0369,921728.685,2126
C,174,803856.0796,921388.9883,7290
C,175,787258.5627,921202.9905,2330
C,176,787896.4306,921110.5485,38219
C,177,807040.7559,920181.673,954
C,178,562791.2054,919687.1638,3024
C,179,787659.9981,919655.9785,9867
C,180,583097.0943,919191.5408,18066
C,181,786479.4681,919130.284,6217
C,182,813030.8009,918820.6589,1302
C,183,743283.0568,917490.83,38652
C,184,811757.6517,916377.0705,15496
C,185,778585.3446,916377.0705,12113
C,186,632581.3934,915200.9404,10776
C,187,815057.3822,914304.364,9554
C,188,834300.9118,913283.0465,696
C,189,832041.0665,912912.1646,7642
C,190,793990.2125,912602.5395,28096
C,191,794084.5669,912540.1689,1940
C,192,787069.7474,911519.9652,2817
C,193,755014.4956,911457.5947,3597
C,194,712347.4626,911365.1526,7314
C,195,794816.4265,911271.5968,8725
C,196,794651.5282,911241.5253,10353
C,197,794698.278,910189.0226,10546
C,198,578961.5908,909879.3974,16606
C,199,796540.0758,909600.9576,10900
C,200,750773.7278,909322.5177,24940
C,201,808597.1245,908796.8232,19174
C,202,794439.0271,907930.3183,6359
C,203,686764.0661,906198.4222,19844
C,204,794391.4263,905951.1676,1604
C,205,750299.4059,903228.0256,9374
C,206,750584.3425,903166.7688,10265
C,207,746388.9494,903011.9562,1862
C,208,527142.9424,901774.5694,7003
C,209,746388.9494,900319.9995,902
C,210,746436.7393,900227.5574,4371
C,211,748854.1442,899484.6798,64277
C,212,835595.4553,899143.8694,20750
C,213,769313.9606,898278.4783,11420
C,214,756388.2456,897782.8553,130
C,215,749067.4464,897782.8553,14960
C,216,807300.5889,897721.5985,10561
C,217,749043.5567,897504.4154,13306
C,218,774234.4924,895988.5887,16136
C,219,816754.4294,895245.7111,5957
C,220,797342.3227,894163.1368,10661
C,221,704856.6263,893699.8129,450
C,222,571817.4351,893327.8172,17202
C,223,634855.0934,892337.685,11696
C,224,573285.5999,892152.8009,1357
C,225,738302.9042,892029.1736,3529
C,226,804398.807,891069.1129,4021
C,227,813619.8,890512.2331,10022
C,228,828698.4154,890264.9785,510
C,229,731753.7522,889831.726,9294
C,230,737638.4998,889676.9135,10554
C,231,797224.1986,889584.4714,18575
C,232,830134.2389,889151.219,15046
C,233,731587.9909,888687.895,19790
C,234,754137.8061,888284.7141,27360
C,235,731777.6764,888099.83,24833
C,236,704642.5329,888006.2742,2918
C,237,814586.4101,887635.3923,3777
C,238,760722.5052,887140.883,3492
C,239,724132.336,886212.0076,574
C,240,724132.336,886181.9361,20431
C,241,721685.9898,886181.9361,10489
C,242,730804.4386,885903.4962,4876
C,243,832017.3389,885809.9404,11499
C,244,745132.6917,885778.7551,11821
C,245,744847.6258,885221.8754,24249
C,246,760272.4421,885068.1766,24991
C,247,555444.3009,884819.8082,8067
C,248,764699.0384,884572.5536,509
C,249,841312.5327,884480.1115,4324
C,250,637104.231,884448.9263,2453
C,251,702215.2999,884201.6717,1156
C,252,729474.7601,883180.3542,2439
C,253,811639.6665,883119.0974,7378
C,254,721971.608,883087.9121,21734
C,255,811757.6517,883025.5416,1093
C,256,761527.1216,882468.6618,37092
C,257,720616.9987,882437.4766,444
C,258,812464.6902,882407.4051,3698
C,259,833735.7774,881509.7149,4915
C,260,813195.4519,881323.717,30589
C,261,813337.1858,881293.6455,15846
C,262,807653.8172,881138.833,4575
C,263,822527.7275,881076.4624,11635
C,264,720094.441,880736.7658,356
C,265,562261.5063,880643.21,9081
C,266,814020.3711,879746.6336,32298
C,267,787495.003,879189.7538,35944
C,268,755748.7167,878446.8762,3535
C,269,560719.9501,877982.4385,235
C,270,652095.4013,877921.1817,12360
C,271,738302.9042,877425.5587,9292
C,272,837501.441,876962.2348,10119
C,273,796115.1356,876868.679,5041
C,274,754541.1935,876714.9801,3984
C,275,818168.7392,876497.797,39151
C,276,818098.3245,876497.797,9070
C,277,754209.4446,876374.1697,4277
C,278,806049.7733,876064.5446,925
C,279,786431.8362,876064.5446,26012
C,280,738041.5876,875848.4752,6972
C,281,797672.8943,875601.2206,2913
C,282,726507.2318,875476.4796,14338
C,283,799018.8826,875384.0375,35607
C,284,729024.3791,874734.7157,4276
C,285,719524.8184,874456.2758,14431
C,286,751721.4626,874023.0234,15142
C,287,814303.8182,873930.5813,17685
C,288,797909.1328,873589.7709,4181
C,289,804351.245,873373.7016,13858
C,290,804304.5321,873248.9605,3551
C,291,798404.5389,872878.0786,2676
C,292,739773.3444,872878.0786,24295
C,293,798522.6516,872816.8218,25880
C,294,785581.236,872413.6409,15734
C,295,827732.9124,872259.9421,945
C,296,558480.072,871671.877,34287
C,297,840088.8765,871578.3212,2785
C,298,801260.1681,870960.1847,1180
C,299,797672.8943,870960.1847,10487
C,300,830629.1949,870372.1197,9358
C,301,808668.4427,870156.0503,4646
C,302,759633.1191,870001.2377,5706
C,303,799207.5131,869877.6104,6346
C,304,731611.0609,869784.0546,10166
C,305,729332.8962,869691.6126,1811
C,306,832535.9461,869660.4273,3595
C,307,731943.435,868918.6635,19747
C,308,712347.4626,868918.6635,4586
C,309,712347.4626,868918.6635,204
C,310,749019.667,868825.1077,6667
C,311,685429.4449,868640.2236,1670
C,312,808054.5831,867989.7881,6288
C,313,801213.4435,867742.5334,7447
C,314,732797.8248,867742.5334,7866
C,315,732797.8248,867742.5334,29571
C,316,839101.3954,866876.0285,1550
C,317,786030.3603,866721.216,26548
C,318,741551.8067,866381.5193,191
C,319,806356.3326,865701.0122,13553
C,320,788935.6584,865669.827,7743
C,321,786361.2387,865144.1325,2538
C,322,717552.311,864865.6926,24933
C,323,814633.0838,864617.3242,3254
C,324,782272.6863,864524.8822,25933
C,325,805507.1191,863782.0046,8714
C,326,743164.4042,863751.9331,10070
C,327,788038.4579,863442.3079,9295
C,328,787234.7483,862946.6849,703
C,329,728952.5901,862668.2451,20
C,330,808149.6781,862389.8052,14012
C,331,796776.3362,862359.7337,13298
C,332,807040.7559,862236.1064,31525
C,333,823423.2539,862081.2938,4668
C,334,542617.4247,862018.9233,8144
C,335,783312.3944,861832.9254,23833
C,336,729024.3791,861740.4834,11333
C,337,745938.3504,861585.6708,449
C,338,715342.4752,861462.0435,2536
C,339,715342.4752,861462.0435,796
C,340,738373.7832,861183.6036,288
C,341,821750.0254,861059.9763,5706
C,342,555299.4309,860781.5364,1829
C,343,809540.3593,860317.0987,20729
C,344,810554.8288,859853.7747,6723
C,345,842676.6187,859451.7076,4223
C,346,815104.9027,859451.7076,578
C,347,738587.2717,859420.5223,12138
C,348,842676.6187,859326.9665,3610
C,349,745678.0534,858863.6425,4835
C,350,795407.1523,858770.0867,3812
C,351,707924.5883,858740.0152,1218
C,352,707924.5883,858740.0152,5220
C,353,691408.3311,858554.0174,1697
C,354,740365.9099,858028.3229,15642
C,355,761148.6858,857811.1398,6665
C,356,773997.7939,857718.6977,2436
C,357,745487.7344,857626.2557,1457
C,358,741338.371,857532.6999,27948
C,359,789621.058,857377.8873,1647
C,360,732157.0382,856388.8689,19125
C,361,816000.9694,856326.4983,7240
C,362,731753.7522,856295.3131,5512
C,363,729665.3336,855800.8038,9291
C,364,825331.1185,855707.248,16549
C,365,784068.7219,855614.806,2908
C,366,730947.1395,855614.806,12467
C,367,706925.4257,854965.4842,1772
C,368,716696.829,854841.8569,968
C,369,819040.83,854810.6716,1232
C,370,716696.829,854810.6716,14941
C,371,772152.5797,854593.4885,2421
C,372,801684.9296,854563.417,3343
C,373,783714.8107,854563.417,2926
C,374,751152.4895,854469.8612,9424
C,375,743733.7555,854469.8612,10
C,376,743733.7555,854469.8612,16341
C,377,728121.8569,854408.6044,619
C,378,706474.191,854067.794,8122
C,379,706331.1966,853758.1689,5920
C,380,750489.6488,853634.5416,4018
C,381,706283.246,852830.4072,722
C,382,726626.0496,852365.9695,25101
C,383,706069.1783,852212.2707,12834
C,384,697646.402,852087.5296,37423
C,385,823988.0126,852057.4581,15655
C,386,739203.805,851222.1384,22594
C,387,524968.5878,851004.9553,21808
C,388,725724.201,850510.4461,420
C,389,825283.6375,850416.8903,5260
C,390,806568.6268,850386.8188,3583
C,391,795784.5219,849736.3832,10592
C,392,801071.5693,849706.3117,16986
C,393,782981.4331,849612.7559,1349
C,394,792384.3752,849551.4992,2248
C,395,527288.1743,849273.0593,30494
C,396,714201.0365,849210.6888,1154
C,397,809187.1853,849024.6909,272
C,398,705189.7479,848901.0636,2427
C,399,763539.2804,848870.9921,2961
C,400,777426.9155,848622.6237,746
C,401,777426.9155,848622.6237,1736
C,402,768580.5637,848406.5544,895
C,403,720759.8215,847880.8599,23092
C,404,504993.5124,847849.6746,14112
C,405,835759.8052,847818.4894,508
C,406,513679.5266,847045.5402,19388
C,407,728525.2654,846426.2899,20461
C,408,741101.8798,846240.2921,19338
C,409,713845.0632,845808.1534,6367
C,410,713750.0781,845714.5976,3436
C,411,706093.1541,845622.1556,236
C,412,698955.6533,845529.7135,15286
C,413,768178.4969,845065.2758,11144
C,414,811710.1182,844972.8338,3420
C,415,837289.6793,844755.6507,6432
C,416,705736.0814,844755.6507,12249
C,417,705736.0814,844755.6507,10312
C,418,713583.2106,844694.3939,6928
C,419,646335.6909,844353.5835,12597
C,420,713393.2356,843827.889,19269
C,421,740627.1758,843641.8911,28212
C,422,704856.6263,843455.8933,8487
C,423,740816.7182,843425.8218,16578
C,424,810813.7385,843147.3819,3937
C,425,776315.1963,843116.1966,2731
C,426,776315.1963,843116.1966,21376
C,427,503250.6185,842837.7568,6177
C,428,713155.3346,842682.9442,5061
C,429,713108.2673,842435.6896,21481
C,430,704879.7482,842280.877,15277
C,431,816919.8789,842033.6224,15614
C,432,704975.6606,842033.6224,2403
C,433,688884.0534,841353.1153,929
C,434,713155.3346,841321.9301,17399
C,435,780311.2926,841228.3743,5689
C,436,713108.2673,841135.9322,26531
C,437,817980.4002,840579.0525,402
C,438,706378.2907,840455.4252,1666
C,439,700145.6782,840424.2399,3266
C,440,713012.4206,840300.6126,11315
C,441,713036.3823,840145.8,2656
C,442,740556.3101,839929.7307,3610
C,443,705617.9111,839806.1033,6282
C,444,776646.3392,839743.7328,4988
C,445,705665.0081,839712.5475,13887
C,446,705665.0081,839712.5475,11531
C,447,697908.6066,839249.2236,22346
C,448,705855.1068,839155.6678,15223
C,449,712775.3677,839125.5963,2807
C,450,840018.5867,839032.0405,5124
C,451,763989.2218,839000.8552,7367
C,452,700406.9708,838568.7165,129
C,453,783572.7329,838351.5334,3032
C,454,796374.3509,838259.0914,1935
C,455,712608.4866,838227.9061,12668
C,456,712608.4866,838073.0935,15764
C,457,721044.6067,837887.0957,15057
C,458,785841.526,837794.6537,4157
C,459,706426.241,837578.5843,21604
C,460,764226.116,837485.0285,539
C,461,512276.7374,837082.9613,4962
C,462,782178.2403,836773.3362,6525
C,463,706307.2213,836773.3362,26527
C,464,782059.9691,836649.7089,7809
C,465,700145.6782,836619.6374,12931
C,466,712751.4055,836588.4521,13861
C,467,712489.5288,836186.3849,35701
C,468,706688.2514,835876.7598,1232
C,469,764793.6207,835784.3177,8148
C,470,694885.1889,835784.3177,9383
C,471,765551.1041,835196.2527,14853
C,472,778396.3946,835010.2548,4973
C,473,508961.9383,834731.815,621
C,474,711086.7645,834700.6297,8286
C,475,710492.7437,834484.5604,31489
C,476,711776.6132,833988.9374,16018
C,477,716577.9121,833680.426,510
C,478,734625.1597,833247.1735,330
C,479,712180.5754,833092.361,480
C,480,706806.411,833092.361,31703
C,481,725724.201,832968.7336,6942
C,482,725747.2823,832659.1085,33838
C,483,778987.0664,832380.6686,7276
C,484,701596.8498,832349.4834,7954
C,485,684285.9764,832349.4834,1604
C,486,705379.8543,832133.414,1699
C,487,702382.3273,832133.414,9856
C,488,702857.7,831978.6014,4688
C,489,699931.4997,831886.1594,3041
C,490,703833.225,831761.4183,894
C,491,707044.4392,831637.791,506
C,492,700145.6782,831576.5342,891
C,493,700097.7025,831482.9784,1774
C,494,798829.3995,831359.3511,8771
C,495,798097.7803,831359.3511,10930
C,496,707544.4541,831080.9113,13367
C,497,776811.4817,830833.6566,1591
C,498,819606.638,830741.2146,56979
C,499,710064.7563,830617.5873,7380
C,500,776646.3392,830215.5201,4709
C,501,513776.1741,830060.7075,1346
C,502,513800.5535,830029.5223,7538
C,503,717005.6651,828574.9523,13711
C,504,810177.0654,827770.818,4694
C,505,774541.8528,827090.3109,12525
C,506,708090.6791,826719.429,3040
C,507,701739.9014,826317.3618,4458
C,508,706759.3185,826162.5492,8671
C,509,708257.6238,825760.482,3980
C,510,708186.5656,825698.1115,1641
C,511,810295.0646,825574.4842,31856
C,512,810295.0646,825543.2989,10791
C,513,775180.3885,825172.417,3354
C,514,776055.5534,825017.6044,10683
C,515,707187.425,825017.6044,1421
C,516,697051.7072,824707.9793,2161
C,517,702382.3273,824521.9814,4482
C,518,775345.5509,823037.34,3787
C,519,702691.5358,822758.9001,884
C,520,793990.2125,822542.8308,5312
C,521,810531.0597,822264.3909,1378
C,522,711800.5774,822202.0203,1872
C,523,835971.593,821831.1384,2688
C,524,719904.5698,821335.5154,10240
C,525,700930.3952,821088.2608,17433
C,526,775747.38,820964.6335,3460
C,527,836277.4083,820531.3811,6748
C,528,839359.7064,820345.3832,19036
C,529,698955.6533,820345.3832,8467
C,530,712989.3145,819974.5013,3819
C,531,698741.4532,819510.0636,10226
C,532,698265.0584,819293.9942,14488
C,533,696146.7542,819231.6237,12265
C,534,697337.0616,819046.7396,803
C,535,698455.2759,818984.3691,13110
C,536,843687.5204,818923.1123,2695
C,537,765764.1112,818891.927,14913
C,538,832488.4927,818521.0451,2419
C,539,707805.5836,818396.3041,2155
C,540,707401.4725,818242.6052,975
C,541,693670.6337,817964.1654,2992
C,542,697694.3875,817870.6096,2259
C,543,711086.7645,817654.5402,22952
C,544,765645.6797,817623.355,780
C,545,765622.6749,817530.9129,1624
C,546,759822.3623,817437.3571,1785
C,547,698337.0329,817035.2899,46124
C,548,692384.8006,815333.4654,14890
C,549,720569.9609,815055.0255,6747
C,550,778868.7641,814870.1414,25566
C,551,804965.2902,813911.1945,1558
C,552,761905.5456,813880.0092,816
C,553,715841.2855,813477.942,2003
C,554,699193.8392,813415.5715,15807
C,555,705927.0353,813044.6896,15204
C,556,705617.9111,813013.5043,277
C,557,705593.9344,812982.319,667
C,558,496130.6838,812858.6917,2236
C,559,699384.0418,812797.4349,31061
C,560,761148.6858,812673.8076,2550
C,561,691480.3474,812054.5573,14720
C,562,522963.4598,811776.1175,3387
C,563,699264.9513,811713.7469,32997
C,564,699431.1635,810817.1705,7878
C,565,825448.1246,810229.1055,13125
C,566,826319.7003,809641.0405,14216
C,567,712323.4995,809548.5984,1947
C,568,770969.6897,809270.1585,6307
C,569,792644.5199,808063.957,491
C,570,712941.3908,808001.5864,47762
C,571,710207.7058,807691.9613,6004
C,572,691527.5007,806887.8269,503
C,573,691527.5007,806856.6417,9774
C,574,652884.1929,806269.6904,13275
C,575,804398.807,805619.2548,27835
C,576,704808.6697,804846.3057,110
C,577,811521.6802,804134.6134,33807
C,578,710849.6733,803638.9904,10435
C,579,698860.5489,803485.2916,56407
C,580,798522.6516,803299.2937,4578
C,581,691789.8411,803236.9232,1459
C,582,798334.0106,803175.6664,8017
C,583,808031.6583,803144.4812,6843
C,584,711871.614,802803.6708,6315
C,585,697575.2801,802123.1637,7963
C,586,714819.6859,802061.9069,9551
C,587,675202.9093,801875.9091,11466
C,588,675202.9093,801689.9112,2259
C,589,474307.483,801505.0271,9822
C,590,674249.0549,800824.5201,6335
C,591,713773.1827,800297.7118,42991
C,592,672579.8378,799989.2004,689
C,593,697313.0681,799587.1333,5734
C,594,715365.5767,799122.6955,5874
C,595,697193.9568,798473.3737,21539
C,596,793942.61,798379.8179,3545
C,597,697051.7072,798287.3759,4682
C,598,655942.5145,797916.494,9112
C,599,772980.2786,797544.4983,7759
C,600,767397.3246,797173.6164,25829
C,601,768934.9166,796987.6185,4272
C,602,775369.3886,796956.4333,5638
C,603,751129.457,796926.3618,6478
C,604,577807.5716,796926.3618,10254
C,605,768769.6668,796771.5492,6703
C,606,746483.6755,796369.482,2714
C,607,711538.6798,796183.4842,40933
C,608,785510.6335,795936.2295,8052
C,609,657423.225,795595.4191,7171
C,610,790731.5617,795379.3498,16990
C,611,708542.7084,793677.5252,40220
C,612,706878.3337,792718.5783,67681
C,613,790825.9413,792347.6964,3001
C,614,721044.6067,791790.8166,22658
C,615,462335.3607,789748.1816,1574
C,616,788794.4919,789624.5543,2448
C,617,786266.8244,786963.7828,11982
C,618,704499.5164,785108.2595,6790
C,619,723467.9987,784983.5184,1085
C,620,723467.9987,784983.5184,512
